,adsh,company_name,dyrqt,filed,cik,sic,ticker,country,period,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLoss,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllowanceForDoubtfulAccountsReceivableCurrent,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CashAndCashEquivalents,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,CostOfGoodsAndServicesSold,DebtInstrumentCarryingAmount,DeferredFinanceCostsNet,DeferredTaxAssets,DeferredTaxLiabilities,DepreciationAndAmortization,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,FinanceLeaseAsset,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseRightOfUseAssetAmortization,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssets,InterestExpense,InterestPayableCurrent,InventoryNet,LaborAndRelatedExpense,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermDebt,LongTermDebtCurrent,MinorityInterest,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseAsset,OperatingLeaseCost,OperatingLeaseLiability,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLoss,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenue,ShareBasedCompensation,Short Term Investments,StockIssuedDuringPeriodValue,StockholdersEquity,SubleaseIncome,TotalLiabilities,TreasuryStockShares,TreasuryStockValue,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,7_before,7_after,difference,per
843,0001060822-19-000013,CARTERS INC,201902,2019-07-25 00:00:00,1060822,2300.0,cri,US,2019-06-30,232869000.0,0.0,0.0,486319000.0,-36561000.0,0.0,0.0,0.0,311300.0,2747160000.0,1041006000.0,118458000.0,22545000.0,0.01,150000000.0,449000.0,0.0,46804000.0,0.0,20128000.0,0.0,411388000.0,0.0,0.0,0.0,91190000.0,900000.0,0.0,0.97,0.97,0.0,0.0,0.0,0.0,0.0,0.0,268155000.0,228860000.0,322996000.0,0.0,14600000.0,332070.0,365567000.0,9072000.0,0.0,697559000.0,0.0,2747160000.0,473071000.0,0.0,604377000.0,0.0,0.0,43937000.0,0.0,0.0,0.0,64476000.0,705631000.0,59441000.0,843369000.0,0.0,29671000.0,0.0,85483000.0,61975000.0,-202000.0,0.01,100000.0,0.0,0.0,56813000.0,0.0,0.0,333600000.0,0.0,864009000.0,734384000.0,5194000.0,0.0,1566000.0,827897000.0,0.0,1919263000.0,0.0,0.0,45038377.0,44706307.0,90.32658386230469,94.58152770996094,4.25494384765625,0.04710621907435972
844,0001061219-19-000028,ENTERPRISE PRODUCTS PARTNERS L.P.,201902,2019-08-09 00:00:00,1061219,4922.0,epd,US,2019-06-30,1078500000.0,3787600000.0,0.0,12857500000.0,-10700000.0,0.0,0.0,11500000.0,0.0,58721800000.0,6258900000.0,107300000.0,0.0,0.0,0.0,0.0,1319800000.0,1298000000.0,310500000.0,0.0,0.0,5609400000.0,27121400000.0,0.0,0.0,84600000.0,389300000.0,73600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52500000.0,5745200000.0,0.0,137400000.0,9700000.0,0.0,3532600000.0,290100000.0,392300000.0,1586100000.0,0.0,58721800000.0,6264100000.0,0.0,26385000000.0,500000000.0,0.0,1236500000.0,21800000.0,-314100000.0,6853400000.0,1560300000.0,227600000.0,25900000.0,229500000.0,0.0,443900000.0,83300000.0,476400000.0,1012700000.0,2600000.0,0.0,0.0,0.0,0.0,567900000.0,0.0,52946600000.0,40089100000.0,0.0,0.0,8276300000.0,38500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2202600000.0,0.0,28.450358963012697,27.675369644165038,-0.7749893188476591,-0.027240054153805062
845,0001062231-19-000055,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,201902,2019-08-02 00:00:00,1062231,3714.0,axl,US,2019-06-30,853400000.0,0.0,0.0,0.0,0.0,1303800000.0,0.0,0.0,0.0,7547900000.0,1976700000.0,251300000.0,0.0,0.01,150000000.0,0.0,42900000.0,42700000.0,0.0,0.0,0.0,1456000000.0,0.0,0.0,0.0,67400000.0,136500000.0,0.0,0.45,0.45,0.102,159600000.0,3000000.0,0.0,3000000.0,200000.0,91300000.0,1140900000.0,248300000.0,0.0,6000000.0,300000.0,1296200000.0,56200000.0,0.0,459900000.0,0.0,7547900000.0,1267100000.0,0.0,0.0,26000000.0,2700000.0,52700000.0,200000.0,-61200000.0,0.0,119900000.0,79400000.0,6700000.0,79400000.0,130000000.0,546800000.0,-9800000.0,194500000.0,1034400000.0,-3100000.0,0.0,0.0,0.0,0.0,130000000.0,0.0,0.0,2544400000.0,0.0,827200000.0,1704300000.0,0.0,0.0,0.0,1572200000.0,0.0,5975700000.0,7600000.0,209300000.0,112800000.0,112500000.0,12.04000015258789,8.483999919891357,-3.556000232696533,-0.29534885279317896
846,0001062822-19-000022,"LEXICON PHARMACEUTICALS, INC.",201902,2019-08-01 00:00:00,1062822,2834.0,lxrx,US,2019-06-30,10028000.0,5580000.0,9083000.0,60791000.0,86000.0,1455131000.0,0.0,4000.0,0.0,233143000.0,122459000.0,11106000.0,0.0,0.001,225000000.0,106000.0,0.0,-22965000.0,0.0,0.0,0.0,1327000.0,0.0,0.0,0.0,6014000.0,0.0,0.0,0.0,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,14263000.0,44543000.0,0.0,0.0,0.0,0.0,49236000.0,5164000.0,0.0,4277000.0,0.0,233143000.0,22469000.0,0.0,243953000.0,1115000.0,0.0,-23018000.0,0.0,0.0,28227000.0,-18545000.0,1900000.0,0.0,2200000.0,6625000.0,1898000.0,53000.0,0.0,1325000.0,691000.0,0.01,5000000.0,0.0,0.0,0.0,0.0,0.0,15007000.0,12637000.0,-1516392000.0,9682000.0,3766000.0,0.0,0.0,-64886000.0,0.0,298029000.0,407000.0,3817000.0,106272000.0,0.0,3.2000000476837163,1.3000000238418579,-1.9000000238418584,-0.5937499986030161
847,0001062993-19-003187,SUNOPTA INC.,201902,2019-08-08 00:00:00,351834,5150.0,stkl,CA,2019-06-30,0.0,121084000.0,0.0,0.0,-10508000.0,31518000.0,0.0,0.0,0.0,971693000.0,542773000.0,2530000.0,1700000.0,0.0,317735000.0,0.0,137000.0,243000.0,0.0,0.0,0.0,265677000.0,0.0,0.0,0.0,13121000.0,8186000.0,0.0,-0.13,-0.13,0.0,0.0,0.0,32000.0,2809000.0,294000.0,27262000.0,28488000.0,27327000.0,0.0,-2324000.0,0.0,155492000.0,8254000.0,0.0,377377000.0,0.0,971693000.0,442887000.0,0.0,230018000.0,1524000.0,1798000.0,-8912000.0,143000.0,0.0,0.0,-2982000.0,72788000.0,4960000.0,110276000.0,0.0,3536000.0,0.0,4286000.0,2192000.0,0.0,0.0,0.0,0.0,0.0,34224000.0,0.0,0.0,168433000.0,0.0,-193553000.0,293004000.0,2998000.0,0.0,199000.0,146990000.0,114000.0,742805000.0,0.0,0.0,87683000.0,87683000.0,2.65,2.1760000228881835,-0.4739999771118164,-0.17886791589125148
848,0001062993-19-003668,COUNTERPATH CORP,201903,2019-09-12 00:00:00,1236997,7372.0,cpah,CA,2019-07-31,2083750.0,1672340.0,0.0,0.0,-3563952.0,75741134.0,0.0,422895.0,1188044.0,12054141.0,3245093.0,1223953.0,0.0,0.001,100000000.0,5953.0,0.0,302543.0,0.0,0.0,0.0,511360.0,0.0,0.0,0.0,0.0,19982.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,970593.0,6682112.0,0.0,0.0,9763.0,0.0,226577.0,70573.0,0.0,0.0,0.0,12054141.0,4993008.0,0.0,0.0,0.0,0.0,-929723.0,0.0,-244877.0,3258514.0,-684846.0,1665595.0,127420.0,1676016.0,0.0,0.0,0.0,2594.0,0.0,0.0,0.001,100000000.0,0.0,0.0,212932.0,0.0,0.0,58850.0,1131848.0,-69510814.0,2573668.0,68341.0,0.0,0.0,2672321.0,0.0,9381820.0,0.0,0.0,5952122.0,5952122.0,1.1419999837875363,1.205999994277954,0.06400001049041748,0.056042041505251335
849,0001063344-19-000068,HERSHA HOSPITALITY TRUST,201902,2019-07-31 00:00:00,1063344,6798.0,ht,US,2019-06-30,0.0,0.0,0.0,0.0,-3285000.0,1152939000.0,0.0,0.0,4316531.0,2156474000.0,0.0,47547000.0,0.28,0.0,0.0,0.0,325000.0,-5261000.0,0.0,0.0,0.0,0.0,698559000.0,2341000.0,497000.0,0.0,23964000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100000.0,0.0,0.0,299000.0,4031000.0,0.0,6324000.0,13325000.0,0.0,0.0,0.0,2156474000.0,0.0,0.0,0.0,0.0,64574000.0,5559000.0,0.0,0.0,124785000.0,22716000.0,45990000.0,1323000.0,54861000.0,0.0,37657000.0,-5234000.0,0.0,0.0,-124000.0,147000.0,0.0,0.0,14703214.0,13165000.0,315000.0,0.0,0.0,0.0,0.0,147501000.0,3474000.0,0.0,0.0,912063000.0,0.0,1241555000.0,0.0,0.0,39127385.0,39127385.0,16.341462326049804,14.657261085510251,-1.6842012405395508,-0.10306306785377327
850,0001064728-19-000029,PEABODY ENERGY CORP,201902,2019-08-08 00:00:00,1064728,1221.0,btu,US,2019-06-30,963200000.0,395700000.0,0.0,1267300000.0,0.0,0.0,0.0,4300000.0,700000.0,7121200000.0,1799800000.0,900100000.0,0.0,0.0,0.0,0.0,36800000.0,0.0,0.0,0.0,0.0,0.0,0.0,62900000.0,0.0,9600000.0,165400000.0,0.0,0.35,0.34,0.0,0.0,0.0,0.0,24500000.0,0.0,38900000.0,0.0,0.0,9700000.0,3000000.0,0.0,51900000.0,36000000.0,0.0,322100000.0,0.0,7121200000.0,991700000.0,0.0,0.0,0.0,49700000.0,39500000.0,2400000.0,0.0,0.0,79500000.0,93100000.0,0.0,87400000.0,229000000.0,205000000.0,-2700000.0,0.0,289200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4974800000.0,0.0,0.0,1149000000.0,0.0,0.0,0.0,3225800000.0,0.0,3895400000.0,32900000.0,0.0,108100000.0,107000000.0,17.829056167602538,18.133978652954106,0.30492248535156463,0.017102559018555574
851,0001065059-19-000026,CENTRUS ENERGY CORP,201902,2019-08-12 00:00:00,1065059,1400.0,leu,US,2019-06-30,37900000.0,30200000.0,0.0,1900000.0,-100000.0,61300000.0,0.0,0.0,77000.0,515300000.0,424300000.0,112000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46700000.0,0.0,14900000.0,0.0,0.0,0.0,0.0,1200000.0,0.0,0.0,-1.84,0.0,0.0,0.0,0.0,0.0,0.0,7700000.0,0.0,-4300000.0,0.0,0.0,0.0,73700000.0,700000.0,0.0,141700000.0,0.0,515300000.0,412600000.0,873600000.0,117100000.0,33600000.0,0.0,-15600000.0,0.0,0.0,0.0,-15300000.0,7300000.0,0.0,9700000.0,0.0,7700000.0,0.0,0.0,20400000.0,0.0,1.0,20000000.0,0.0,0.0,7400000.0,0.0,0.0,3900000.0,5100000.0,-425000000.0,10600000.0,0.0,0.0,0.0,-358300000.0,0.0,0.0,0.0,0.0,9565000.0,9565000.0,3.0380000114440917,3.1559999942779533,0.11799998283386247,0.03884133719202063
852,0001065088-19-000036,EBAY INC,201902,2019-07-18 00:00:00,1065088,7389.0,ebay,US,2019-06-30,303000000.0,797000000.0,0.0,0.0,464000000.0,15911000000.0,0.0,117000000.0,20000000.0,21169000000.0,6844000000.0,1521000000.0,120000000.0,0.001,3580000000.0,2000000.0,0.0,402000000.0,0.0,178000000.0,0.0,630000000.0,9300000000.0,0.0,4468000000.0,2684000000.0,14000000.0,0.0,0.47,0.46,0.0,0.0,29000000.0,0.0,28000000.0,1000000.0,817000000.0,5185000000.0,2057000000.0,0.0,107000000.0,7000000.0,1555000000.0,0.0,0.0,0.0,0.0,21169000000.0,5209000000.0,0.0,7243000000.0,2050000000.0,0.0,402000000.0,0.0,0.0,1496000000.0,561000000.0,670000000.0,54000000.0,689000000.0,1570000000.0,399000000.0,16000000.0,2515000000.0,1408000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573000000.0,322000000.0,17125000000.0,2687000000.0,139000000.0,4752000000.0,0.0,4106000000.0,0.0,17063000000.0,845000000.0,29396000000.0,867000000.0,860000000.0,39.48380889892578,40.24418106079101,0.7603721618652344,0.019257821954606853
853,0001065280-19-000260,NETFLIX INC,201902,2019-07-19 00:00:00,1065280,7841.0,nflx,US,2019-06-30,442194000.0,0.0,750812000.0,385112000.0,-20352000.0,0.0,0.0,0.0,0.0,30171339000.0,5877157000.0,5028205000.0,0.0,0.001,4990000000.0,2566365000.0,0.0,275898000.0,0.0,892777000.0,0.0,3005657000.0,0.0,102000000.0,522000000.0,0.0,25496000.0,0.0,0.62,0.6,0.46,0.0,0.0,0.0,0.0,0.0,603150000.0,0.0,0.0,0.0,230266000.0,14608000.0,0.0,152033000.0,0.0,0.0,0.0,30171339000.0,6933984000.0,0.0,17909126000.0,0.0,0.0,270650000.0,0.0,-53470000.0,0.0,706419000.0,1008000000.0,98000000.0,1384687000.0,872910000.0,1896043000.0,0.0,0.0,973232000.0,0.0,0.0,0.0,0.0,0.0,184039000.0,0.0,837511000.0,452399000.0,383233000.0,3559535000.0,4923116000.0,103848000.0,0.0,0.0,6105548000.0,0.0,24065791000.0,0.0,0.0,452195000.0,437587000.0,358.697998046875,315.48399658203124,-43.21400146484376,-0.12047461011810975
854,0001065332-19-000022,NIC INC,201902,2019-07-31 00:00:00,1065332,7389.0,egov,US,2019-06-30,83708000.0,113116000.0,22713000.0,0.0,0.0,120204000.0,0.0,0.0,0.0,364647000.0,312254000.0,186535000.0,0.08,0.0001,200000000.0,7000.0,0.0,0.0,2600000.0,0.0,0.0,0.0,0.0,0.0,0.0,1757000.0,3130000.0,0.0,0.21,0.21,0.21,0.0,0.0,0.0,0.0,0.0,8356000.0,5965000.0,0.0,0.0,3846000.0,0.0,38748000.0,0.0,0.0,0.0,0.0,364647000.0,115939000.0,0.0,0.0,0.0,0.0,14460000.0,0.0,0.0,73837000.0,18306000.0,11924000.0,0.0,13216000.0,0.0,353000.0,0.0,5441000.0,9346000.0,0.0,0.0,0.0,0.0,0.0,12603000.0,0.0,0.0,10956000.0,0.0,109131000.0,91566000.0,1431000.0,0.0,0.0,229342000.0,0.0,135305000.0,0.0,0.0,66940000.0,66940000.0,17.989010620117188,20.9137939453125,2.9247833251953104,0.1625872254433222
855,0001065949-19-000119,"CLOUDCOMMERCE, INC.",201902,2019-08-13 00:00:00,743758,5900.0,clwd,US,2019-06-30,1324095.0,1164363.0,532166.0,0.0,0.0,29600905.0,0.0,21563.0,0.0,9763989.0,1390810.0,87614.0,0.0,0.001,2000000000.0,137513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2956834.0,0.0,254910.0,0.0,-0.01,-0.01,0.0,0.0,0.0,0.0,34898.0,0.0,1484919.0,0.0,0.0,0.0,0.0,0.0,9815201.0,125999.0,0.0,0.0,0.0,9763989.0,6383519.0,204491.0,0.0,0.0,0.0,-725714.0,0.0,-125999.0,2754276.0,-599715.0,336227.0,0.0,338127.0,55492.0,7917699.0,0.0,0.0,0.0,0.0,142.0,5000000.0,142450.0,142450.0,65394.0,0.0,0.0,119253.0,0.0,-26562581.0,2083160.0,82274.0,0.0,0.0,3175979.0,0.0,6588010.0,0.0,0.0,137512588.0,137512588.0,0.006680000014603138,0.0066719999536871905,-8.00006091594696e-06,-0.0011976139069547961
856,0001066605-19-000010,HEIDRICK & STRUGGLES INTERNATIONAL INC,201902,2019-07-29 00:00:00,1066605,7361.0,hsii,US,2019-06-30,8107000.0,146982000.0,26097000.0,60369000.0,4387000.0,222148000.0,0.0,4224.0,0.0,704010000.0,350440000.0,105314000.0,0.15,0.01,100000000.0,196000.0,0.0,14285000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6779000.0,2400000.0,0.0,0.75,0.73,0.0,124923000.0,0.0,0.0,0.0,0.0,0.0,122070000.0,0.0,0.0,5193000.0,0.0,15905000.0,412000.0,0.0,0.0,120601000.0,704010000.0,235314000.0,180247000.0,0.0,0.0,0.0,14280000.0,0.0,1120000.0,159820000.0,19473000.0,104449000.0,7964000.0,116051000.0,30082000.0,21725000.0,5000.0,26186000.0,4317000.0,708000.0,0.01,10000000.0,0.0,0.0,23193000.0,0.0,91157000.0,30788000.0,0.0,76513000.0,178173000.0,3368000.0,65030000.0,0.0,288449000.0,0.0,415561000.0,458376.0,14795000.0,19431000.0,19120000.0,29.959172439575195,29.43068962097168,-0.5284828186035142,-0.017640100696019352
857,0001067701-19-000029,"UNITED RENTALS, INC.",201902,2019-07-17 00:00:00,1067701,7359.0,uri,US,2019-06-30,752000000.0,1525000000.0,788000000.0,0.0,-194000000.0,2415000000.0,0.0,107000000.0,0.0,19047000000.0,1840000000.0,75000000.0,0.0,0.01,500000000.0,1000000.0,0.0,292000000.0,58000000.0,0.0,0.0,1379000000.0,0.0,0.0,0.0,1743000000.0,105000000.0,0.0,3.45,3.44,0.0,0.0,0.0,0.0,115000000.0,0.0,271000000.0,5134000000.0,911000000.0,0.0,81000000.0,0.0,1019000000.0,0.0,0.0,135000000.0,0.0,19047000000.0,2535000000.0,0.0,0.0,0.0,0.0,270000000.0,0.0,0.0,0.0,529000000.0,619000000.0,66000000.0,667000000.0,0.0,18000000.0,0.0,0.0,94000000.0,2000000.0,0.0,0.0,0.0,0.0,105000000.0,0.0,0.0,0.0,0.0,4546000000.0,2290000000.0,0.0,0.0,0.0,3478000000.0,37000000.0,15569000000.0,36309170.0,3290000000.0,78467000.0,78264000.0,134.09599914550782,122.31000213623051,-11.785997009277349,-0.08789223455122136
858,0001068875-19-000090,"BLUCORA, INC.",201902,2019-08-08 00:00:00,1068875,6199.0,bcor,US,2019-06-30,7945000.0,20391000.0,0.0,0.0,-208000.0,1575554000.0,524000.0,0.0,311000.0,1235638000.0,168664000.0,109752000.0,0.0,0.0001,900000000.0,5000.0,0.0,31167000.0,0.0,4158000.0,7635000.0,90626000.0,0.0,0.0,0.0,44840000.0,9169000.0,0.0,0.64,0.62,0.0,0.0,0.0,0.0,100000.0,0.0,29256000.0,674130000.0,0.0,0.0,-8124000.0,0.0,355596000.0,0.0,0.0,0.0,0.0,1235638000.0,82429000.0,447977000.0,381579000.0,919000.0,0.0,31036000.0,0.0,0.0,165710000.0,28030000.0,11338000.0,1200000.0,15616000.0,0.0,10820000.0,131000.0,43429000.0,7012000.0,-5118000.0,0.0,0.0,0.0,0.0,10595000.0,0.0,0.0,15090000.0,0.0,-870119000.0,193740000.0,4082000.0,0.0,0.0,705232000.0,0.0,530406000.0,0.0,0.0,49822000.0,48555000.0,27.49599990844727,23.25600013732911,-4.239999771118163,-0.15420424007986558
859,0001069157-19-000047,EAST WEST BANCORP INC,201902,2019-08-07 00:00:00,1069157,6022.0,ewbc,US,2019-06-30,0.0,0.0,0.0,125887000.0,-9972000.0,1808896000.0,9805000.0,0.0,0.0,42892358000.0,0.0,3621614000.0,40533000.0,0.001,200000000.0,166000.0,0.0,173391000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.03,0.326,0.0,0.0,41000.0,5540000.0,280000.0,0.0,465697000.0,0.0,0.0,72797000.0,0.0,0.0,367326000.0,0.0,0.0,100531000.0,42892358000.0,0.0,0.0,0.0,0.0,0.0,150380000.0,0.0,0.0,0.0,223177000.0,109032000.0,9074000.0,126689000.0,0.0,930754000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2069000.0,0.0,121498000.0,0.0,3414901000.0,13588000.0,8081000.0,2592913000.0,0.0,4734593000.0,49000.0,38157765000.0,20985619.0,479398000.0,146052000.0,145546000.0,43.84493713378906,41.33865966796875,-2.506277465820311,-0.057162300362585086
860,0001069202-19-000030,LENNOX INTERNATIONAL INC,201902,2019-07-22 00:00:00,1069202,3585.0,lii,US,2019-06-30,473600000.0,0.0,240800000.0,795800000.0,-129600000.0,1085800000.0,0.0,6100000.0,0.0,2340400000.0,1443900000.0,36400000.0,30000000.0,0.01,200000000.0,900000.0,0.0,161300000.0,0.0,4900000.0,6000000.0,767000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,2.8,0.0,0.0,23900000.0,200000.0,23400000.0,1800000.0,152400000.0,186600000.0,332100000.0,4600000.0,28800000.0,400000.0,0.0,13100000.0,0.0,630200000.0,0.0,2340400000.0,1075000000.0,0.0,0.0,0.0,0.0,110700000.0,0.0,0.0,0.0,213800000.0,166200000.0,23300000.0,167200000.0,56700000.0,76500000.0,15700000.0,0.0,129900000.0,-300000.0,0.01,25000000.0,0.0,0.0,0.0,0.0,0.0,418000000.0,0.0,1979400000.0,1099100000.0,6100000.0,0.0,0.0,-217500000.0,0.0,2557900000.0,47609360.0,3154000000.0,39500000.0,39100000.0,285.8858581542969,261.6892333984375,-24.19662475585937,-0.0846373616102413
861,0001069530-19-000032,CASSAVA SCIENCES INC,201902,2019-08-12 00:00:00,1069530,2834.0,sava,US,2019-06-30,594000.0,0.0,179000.0,0.0,0.0,184180000.0,0.0,0.0,0.0,18805000.0,18583000.0,18534000.0,0.0,0.001,120000000.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,60000.0,0.0,0.0,0.0,0.0,845000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18805000.0,937000.0,0.0,0.0,0.0,0.0,-1059000.0,0.0,0.0,1153000.0,-1153000.0,135000.0,0.0,90000.0,49000.0,12000.0,0.0,14000.0,0.0,0.0,0.001,10000000.0,0.0,0.0,0.0,0.0,0.0,75000.0,308000.0,-166374000.0,0.0,329000.0,0.0,0.0,17823000.0,0.0,982000.0,0.0,0.0,17162000.0,0.0,1.318000030517578,1.2180000305175782,-0.09999999999999988,-0.07587253238585276
862,0001069533-19-000038,RGC RESOURCES INC,201902,2019-08-06 00:00:00,1069533,4923.0,rgco,US,2019-06-30,3863902.0,5307038.0,3399488.0,0.0,-1460830.0,14179376.0,0.0,417058.0,0.0,244423038.0,13256420.0,1238345.0,1330739.0,5.0,10000000.0,40319785.0,0.0,678743.0,0.0,1456665.0,0.0,0.0,90802200.0,0.0,0.0,12090658.0,1905475.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777193.0,344030.0,36326.0,0.0,925698.0,0.0,0.0,0.0,244423038.0,23546484.0,45668813.0,90470806.0,0.0,0.0,1138555.0,0.0,0.0,0.0,1637057.0,0.0,0.0,0.0,1469807.0,457177.0,0.0,0.0,0.0,-5967.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31698604.0,11682950.0,0.0,0.0,414414.0,84736935.0,0.0,0.0,0.0,0.0,8088270.0,8051944.0,28.016956329345703,27.11016845703125,-0.9067878723144532,-0.032365681041686155
863,0001069996-19-000067,FEDNAT HOLDING CO,201902,2019-08-07 00:00:00,1069996,6331.0,fnhc,US,2019-06-30,0.0,0.0,0.0,0.0,9260000.0,142486000.0,0.0,0.0,0.0,996283000.0,0.0,133787000.0,1046000.0,0.01,25000000.0,128000.0,13232000.0,13232000.0,0.0,0.0,0.0,0.0,100000000.0,1558000.0,0.0,0.0,0.0,0.0,0.55,0.55,0.267,0.0,0.0,0.0,0.0,0.0,5779000.0,0.0,0.0,0.0,2595000.0,39000.0,0.0,4169000.0,0.0,0.0,0.0,996283000.0,0.0,0.0,98442000.0,0.0,0.0,7110000.0,0.0,0.0,95596000.0,9705000.0,7998000.0,0.0,7998000.0,0.0,23520000.0,6122000.0,0.0,36631000.0,0.0,0.01,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78911000.0,105301000.0,683000.0,451124000.0,0.0,230785000.0,0.0,765498000.0,0.0,0.0,12883000.0,12844000.0,11.968714714050293,13.195413970947266,1.226699256896973,0.10249214608289796
864,0001070081-19-000050,"PTC THERAPEUTICS, INC.",201902,2019-08-06 00:00:00,1070081,2834.0,ptct,US,2019-06-30,122375000.0,0.0,10385000.0,0.0,1922000.0,1539530000.0,0.0,500000.0,0.0,1291572000.0,474966000.0,136094000.0,0.0,0.001,125000000.0,58000.0,0.0,1117000.0,15802000.0,8005000.0,7797000.0,3211000.0,0.0,0.0,0.0,122032000.0,6575000.0,0.0,0.0,-0.75,0.0,19039000.0,0.0,0.0,0.0,0.0,49215000.0,82341000.0,0.0,0.0,774000.0,0.0,702729000.0,0.0,0.0,16897000.0,0.0,1291572000.0,173959000.0,0.0,135683000.0,20000000.0,0.0,-41789000.0,0.0,0.0,124280000.0,-38758000.0,10387000.0,1084000.0,11195000.0,0.0,0.0,1117000.0,4179000.0,8416000.0,-183000.0,0.0,0.0,0.0,0.0,17424000.0,0.0,0.0,15391000.0,59979000.0,-1052825000.0,85522000.0,10920000.0,227447000.0,2847000.0,488685000.0,0.0,802887000.0,0.0,0.0,55912748.0,0.0,46.05599975585938,46.31800003051758,0.262000274658206,0.005688732761139846
865,0001070154-19-000031,STERLING BANCORP,201902,2019-08-02 00:00:00,1070154,6021.0,stl,US,2019-06-30,0.0,0.0,0.0,0.0,40346000.0,3757126000.0,0.0,0.0,0.0,30237545000.0,0.0,343368000.0,14611000.0,0.01,310000000.0,2299000.0,0.0,143416000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11150000.0,4785000.0,0.0,0.46,0.46,0.19899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1657814000.0,0.0,0.0,23997000.0,0.0,119934000.0,231839000.0,0.0,0.0,54473000.0,30237545000.0,0.0,0.0,4133986000.0,0.0,0.0,96460000.0,0.0,0.0,0.0,120457000.0,118036000.0,0.0,144842000.0,0.0,675161000.0,64176000.0,0.0,622761000.0,0.0,138011000.0,10000000.0,135000.0,135000.0,0.0,6380000.0,0.0,250155000.0,0.0,969124000.0,7098000.0,4605000.0,3843112000.0,0.0,4459158000.0,0.0,25778387000.0,24685682.0,447748000.0,207376239.0,206932114.0,21.45154685974121,19.69359397888184,-1.7579528808593743,-0.08194993546869013
